text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok,error_pair
Bánh bèo cái l.ồ.n như cái bánh xèo. Má cười ĩa á.,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
chuẩn vlon anh ưiii,0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
"Khiêm tốn quá rồi a ơi.sau này nhỡ thành Tùng Sói Mtp thì sao.., khỏi cần stream . Đóng quảng cáo đc rồi. Hihi cố lên a. Reafun núm bỏ oằn",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Việt Nam cố gắng lên tất cả cùng chung sức thì dịch bệnh gì cũng sẽ vượt qua để cho bọn Hàn Quốc ngu ngục sướng mà không biết điều phải hối hận khi xem thường Việt Nam 💪💪💪🇲🇦🇲🇦🇲🇦,2,HATE,0,2,0,2,CLEAN,HATE,CLEAN,HATE,0,1,0,1,HATE -> CLEAN
BÀ THÁI ANH VĂN RẤT GIẢN DỊ VÀ GẦN GŨI VỚI DÂN _ NHƯNG RẤT KIÊN TRUNG _KIÊN CƯỜNG TRƯỚC KẺ THÙ _ BÀ LÀ TẤM GƯƠNG SÁNG CHO RẤT NHIỀU ĐỨA HÈN VỚI GIẶC ÁC VỚI DÂN THAM HƠN SÚC VẬT SOI VÀO ĐỂ THAY TÂM ĐỔI TÍNH,2,HATE,2,2,0,2,HATE,HATE,CLEAN,HATE,1,1,0,1,HATE -> CLEAN
Ghẹo nó chi để nó chửi trời,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
H toàn bọn béo ú ngu học làm lớn,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
ONG NAY CO THEO NHU QUAN KHG VAY????? PHO BOLSA,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Đẹp ik chang cái thẹp,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Phạm Văn Lộc phát biểu hay nhưng mà là “yên nghỉ” nha dm😞,1,OFFENSIVE,0,1,0,1,CLEAN,OFFENSIVE,CLEAN,OFFENSIVE,0,1,0,1,OFFENSIVE -> CLEAN
Nản ba gà thật sự,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Chưa cạo râu kìa con bóng Lông xiên,2,HATE,1,2,1,0,OFFENSIVE,HATE,OFFENSIVE,CLEAN,0,1,0,0,HATE -> OFFENSIVE
"Chúng nó bỏ chạy thế còn hơn nó quay lại đàn áp. Trên sách vở lý thuyết thì chúng nó nghĩ chúng nó đang làm việc cao cả và kẻ trước mặt là bọn phản động , nhưng thực tế phũ phàng là trước mặt chúng nó toàn là bà con nông dân thử hỏi làm gì còn nhuệ khí mà đàn áp.",2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
chảm,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Em đam mê chơi ma tuý mà em đéo có tiền anh ah,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
"Tiên sư thằng nào nói toàn thực phẩm sạch. Rau tưới nhớt, thuốc kích phọt, chất tạo nạc, hàn the, thịt bơm hóa chất, trái cây tẩm hóa chất, ...vân vân và vân vân...mấy thằng nhiều tiền như chúng mày thì đâu biết người dân đang ăn gì, uống gì. Sao mà lại lắm chó thế.",2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
hết mie nó rừng vàng biển bạc rồi.,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Không phải tụi nó sợ mà tụi nó thù dai. Vì tụi nó là lũ sức sinh.,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
muon tan 1 phat vao mat,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Im ngay đi cái thằng suốt ngày chỉ đc cái nói đúng,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Tết nhất đầu quân bộ đội có tiền đầu tư phát triển cái bộ tộc,0,CLEAN,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> OFFENSIVE
"Tôi không chạy cũng không xin, không thoái thác bất cứ nhiệm vụ nào Đảng và nhà nước đã phó thác , thế thì có cái căng củ cọt gì mà tôi phải tuyên thệ .",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
":)) nó chửi cho đúng :)) chứ k phải là nó chửi sai.nó chửi cho khôn ra chứ nó chửi k phải là để cho tụt hậu,cho đi xuống...tuy văn phong Thô- Tục nhưng nó Thật...nên đéo thể cãi được ,thấy xấu hổ thì phải thay đổi",1,OFFENSIVE,1,2,2,0,OFFENSIVE,HATE,HATE,CLEAN,1,0,0,0,OFFENSIVE -> HATE
Má 🙂 Kiều Oanh Nguyễn Thị,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Cđ châu md quá tr r🤣🤣,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Cưng vl,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Thầy làm như vậy là chết cdm tụi em ròi,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Nguyễn Văn Quý haha mắc cười vl sao đéo ai haha vậy,0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
Đợi muốn đập đt đây anh,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Coi muốn cười muốn ỉa luôn z trời đmmmm,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
hỏg hết cả tai r -))) :),0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
"ĐN đúng là TP gương mẫu, khổ cho cái SG vs HN",0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Mai Nam Hải cgai nó cx ra ngoài tìm trai đấy anh :)) anh nên ra ngoài tìm gái đi,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
"Cj đẹp ghia ak, đi thi hoa hậu đi cj",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
"Thùy Trang Lọt tai bạn để được gì, lọt top là được rồi :)))",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Giống đầu cùa cầu thủ tot,0,CLEAN,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
"Nhiều đứa thấy rãnh hơi lắm, làm đủ mọi cách rình rập nhà ngta xong kiểu nó đi ăn trộm mà làm con quan nên thường la làng, nhảy đỏng chứ ko rụt đầu như bọn dân đen. Nhà ngta nói chuyện mà nó cứ văng vẳng chen vào trong khi chả biết nó là ai? Ở đâu? Nói",0,CLEAN,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
thằng cha nào đó sáng lên ti vi phỏng vấn danh nhân thời đại chiều là thấy nó vào khám rồi chuyện vn,2,HATE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Cao dau con 3 vang ngoc truoc. Cao con linh ca loc sau,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
"Nói thầy ngáo thì mấy đứa nó lại tự ái , híc",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Con mẹ day làm răng giả ghê quá,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Vựa lúa cũa cả thế giới....,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Sơn Nguyễn chuẩn đm phí tiền vé vl,1,OFFENSIVE,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,1,1,0,0,OFFENSIVE -> CLEAN
24h vẩn trôi nhanh. .nhanh gì ??? Bộ m nhanh hơn ng khác ak :),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Thoi bot xam lom di nhin cach an mac beo qua dzo,1,OFFENSIVE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
Mac Ngoc Anh mình cũng tên Nhung tuy mình k giàu nhưng mình có não 😞,0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
Tây nó lại bảo mới trốn viện,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Đậu má thầy ok chưa ?,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Đợi Đợi Đợi con cặc thích câu này v*l 😂,1,OFFENSIVE,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,1,1,0,1,OFFENSIVE -> HATE
"cũng thế thôi. quân đội có súng ống mới đàn áp đc dân chứ, ko thì đảo chính từ lâu rồi",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Chuẩn bị huy động 500T vàng của dân đi mua phù sa về đổ xuống sông cho có màu nè =)))),0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Cực kỳ thuyết con mẹ nó phục,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Bên ngoài là phát triển doanh nghiệp sản xuất ô tô trong nước nhưng bản chất thật sự là ..... Cướp tiền 1 cách công khai để đút vào túi mình.,2,HATE,0,1,1,2,CLEAN,OFFENSIVE,OFFENSIVE,HATE,0,0,0,1,HATE -> OFFENSIVE
Nói ra câu ngu bị mọi người chửi thêm cho,0,CLEAN,1,2,1,1,OFFENSIVE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Tao cười tao ỉa. Mới hôm nào phán: Mày nhắm mày chơi lợi chị em tao hông?,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Con nay no đien roi,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
"Ừm thế đấy,chữ nhân dân hiện diện trên khắp danh xưng cơ quan chính phủ, nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân danh.",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Muốn phản ak!!! Lên phường :)))),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
"A đừng có giống chị Tịp đấy nhé, thông báo cách li tại nhà rồi đi quán uống cafe .☺️",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
thối quá rồi,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
"Nguyễn Ngọc Trinh cố tình k hiểu vấn đề hay k hiểu vấn đề v bạn , ở bên Anh ngta k chịu cho xét nghiệm , ngta bắt tự cách ly ở nhà , quốc tịch việt nam thì về việt nam chữa trị , đã làm đúng thủ tục rồi mà cứ sồn sồn lên",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Nhìn mặt ngu hơn bò,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Bat hết cái bọn gây hoang mang dư luận .,0,CLEAN,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,0,CLEAN -> HATE
nhà ai có người làm trong sân bay thì nhục phụ cái,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Thông minh. Biết là đem lên cao để làm con chốt thí mạng nên rút liền,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Bê đê dơ,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
ai kêu đi kím chuyện đá xéo minh hiếu trong khi ngta dell dụng j đến mình,1,OFFENSIVE,2,0,0,1,HATE,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
K phải khen chứ phim dỡ vkl,1,OFFENSIVE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Các nhà máy nhiệt điện vùng Đông bắc.hãy nghĩ xem 3 cột khói gần nhau kia cùng hoạt động,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Cái a nào hi sinh xe máy cũng đáng. Giờ thì quy định mới mỗi xe phải có 4 bình cứu hoả loại to. Vl mấy bố đầu tôm,2,HATE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Lú TBT,0,CLEAN,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
bts cc,2,HATE,2,1,1,2,HATE,OFFENSIVE,OFFENSIVE,HATE,1,0,0,1,HATE -> OFFENSIVE
Oi troi oi cai mo ba xau nhu quy,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
"Sao tụi bây toàn chửi nhau mà ko thấy làm gì hết,cao lông nó chưa hay nói cho vui",1,OFFENSIVE,2,0,2,1,HATE,CLEAN,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
Dành cho lũ quan ngại,2,HATE,0,1,0,2,CLEAN,OFFENSIVE,CLEAN,HATE,0,0,0,1,HATE -> CLEAN
Còn anh có công với ghpg đâu rồi.chắc lên cỏi niết bàn rồi thì phải???,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Con lạy bố, tuyến này là của Posco Hàn Quốc, thằng TQ làm tuyến Cát Linh - Hà Đông",0,CLEAN,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Lê Quốc Triệu thấy cgi quen k,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Ong nay ma biet j troi,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Tùng hỏng :)))),0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
Bài mai dù,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"Đó cũng là 1 cách để khách du lịch 1 đi kg trở lại.....Đáng buồn thay. Kêu trời kg thấu, kêu đất kg nghe......",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Chac chan Coronaviruswuhan qua di thi The Gioi se khong de yen Trung Cong .,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Vũ Khắc Tiệp-kẻ chân dài, đầu ngắn?",2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
Lại Hợp Sâm clm đến v thì /ff,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Cái lồn má toàn danh hài thế này :v,0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
"Ad tên Thắm à , hehe , em lại nhớ tới cái con em học cùng cấp 1 cũng tên là Thắm và em toàn trêu nó là \"" Thắm mồm khắm như nước mắm \"" ad à :D",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Đã ngu còn hay phát biểu,1,OFFENSIVE,1,1,2,1,OFFENSIVE,OFFENSIVE,HATE,OFFENSIVE,1,1,0,1,OFFENSIVE -> HATE
Nhạc dở hơn nhiều so với hồng nhan bạc phận sóng gió thề !,0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Thôi tụi nhật về nước dùm tao đi,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Cá chết vẫn chưa rõ nguyên nhân, biển thì vẫn đầy chất độc, chính quyền vẫn hô hào những chuyện tào lao và im lặng những chuyện cấp bách. Cứ thế này bà con ta sẽ sống như thế nào đây?",2,HATE,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,1,0,0,0,HATE -> OFFENSIVE
Phim dở vl,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Xạo l,2,HATE,2,1,1,1,HATE,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,HATE -> OFFENSIVE
Dm muốn tán vô họng nó gê...đóng thuế để cho tụi nó đi nhậu á,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
Khổ thân a. Nhìn mặt a e thấy ngột ngạt r á,2,HATE,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Z đay la ai,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Ca nha oi co 1 ba khung bi tam than .kieu no di cau an cuc di......,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
Hương Thảo fish sauce :)) chứ watar mắm là éo gì,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Nhảy ổn như mạng nhà t😕,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Củ kỉ xấu xí để mầm chi,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
Nhiệt điện. Thì tro lò thải ra. Luyện thép thì sĩ lò thải ra. Khi các ông ký với nhau là đổ đi đâu hay mang về đất nước họ xử lý. Hay là đổ trên đất nước Việt Nam! Giờ biết kêu ai.,0,CLEAN,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
dm áo vú =)),0,CLEAN,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,CLEAN -> OFFENSIVE
Nó lại dễ vl anh ạ,1,OFFENSIVE,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,1,1,0,0,OFFENSIVE -> CLEAN
có học thức chỉ tiếc văn hoá quá kém ...ý thức thua cả một con chó,1,OFFENSIVE,1,2,2,1,OFFENSIVE,HATE,HATE,OFFENSIVE,1,0,0,1,OFFENSIVE -> HATE
Chu cờ mo cho mò cu,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Nguyễn Minh nhật bổn bệnh vl thế này á minh béo :)),2,HATE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Nói gì thì nói người ta cũng giỏi đi =))) ông phân thích được như thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán xét người ta làm cái đ gì để người khác học mất đấy =)))),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
"Đền, miếu ... đâu phải cứ muốn là xây được đâu. Theo tôi thì Bác Linh đã sai trước vì không am hiểu luật pháp , Bác có thể trùng tu cải tạo thì được còn việc xây dựng thì phải dựa trên nhu cầu tín ngưỡng của người dân xung quanh và được chính quyền đị",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Em tự hào vì làm chó cho Mể,1,OFFENSIVE,0,1,2,0,CLEAN,OFFENSIVE,HATE,CLEAN,0,1,0,0,OFFENSIVE -> HATE
gã tâm thần.răng long râu rụng,2,HATE,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,0,0,0,1,HATE -> OFFENSIVE
"Hưmmm , năm cuối rồi 🙁",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
t khép đít lạy m!,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Mẹ. Mày ko phân biệt đâu là tài năng và phá hoại hả Gin Tama?? Chẳng lẻ mày giỏi hơn thằng khác là mày phải giết nó rôi mày lên làm chủ ak?? Còn gì là luật pháp hả mậy,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Cai mieng hay la cai ong cong vay,1,OFFENSIVE,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,0,OFFENSIVE -> HATE
og tran dan ok bi nhiem coronna.ma bi nhiẻm beh khat la beh gi? og bi beh B 20 dan đen than kih ko on nen noi nhieu . vui,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Mieng c qui nay chac co doi k,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
🙂🙂gửi mấy con bò,1,OFFENSIVE,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,0,OFFENSIVE -> HATE
"ông dần tôi hơi hột phép với ông ổng nói như hài chứ lũ bán nước ,nước đâu mà về ? về với nước bên kia thế giới ngàn thu thì được ???",0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
"báo cáo có thế lực thù địch nói xấu tổ chức, cần bao vây và vô hiệu hoá ngay ! hehe",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Có đuỹ nào thả thính hôn,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"Đào đất đóng gạch đi,đông về khối đứa cần ủ ấm.",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
"Đang chuẩn bị họp, 1 ông người tàu bước vào phòng,,, búng tay cái ""póc"" 10 thằng tàu nhỏ vác 10 cái vali tiền vào phát cho 1 bộ trưởng 1 cái ... "" mấy lỉ ăn đi và im mồm dùm bọn ngộ"" !",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Nó bị què ko làm thế đi kieu gi dc,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Trên bờ thì hít khí bẩn ăn hoá chất nhé,0,CLEAN,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,0,0,0,0,CLEAN -> OFFENSIVE
Trấn thành đẹp trai đụ hariwon,2,HATE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
ôi a dg nhai bcs rùi đấy,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
"Mấy a dlv ""chúng mày đã làm j cho tổ quốc"" đâu rồi...??",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Hài vcl. Buồn mà xem video của Thầy là muốn tự tử :)),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Trùm cuối cmn hú vía :)),1,OFFENSIVE,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,1,0,0,0,OFFENSIVE -> CLEAN
:v báo chí nước ta đã có 1 bước tiến rất lớn trong công cuộc bảo vệ biển đông đó là dám gọi thẳng quân Trung Quốc thay cho từ quân Nước Ngoài !,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Có nhiều thằng mồm thì đòi cứu cá mà tay thì xả rác ra biển thì chả ngộ :3,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Ngủi thấy mùi đi tù,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
chi oi cap chung dai e no bu co cai thao lam cho nho duoc ko chi,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Huỳnh My đỉ mẹ. T vs m đi trước thời đại mất tiêu r bé 🤣,0,CLEAN,2,0,2,1,HATE,CLEAN,HATE,OFFENSIVE,0,1,0,0,CLEAN -> HATE
