phrase,phrase_compact,count,phrase_len,n_pred_hits
đả kích,đảkích,1,6,0
ngu cmm,ngucmm,1,6,0
tàn phá,tànphá,1,6,2
bó nhan,bónhan,1,6,0
làm mầu,làmmầu,1,6,0
nói móc,nóimóc,1,6,0
mấy cái,mấycái,1,6,3
xả thải,xảthải,1,6,1
trả đũa,trảđũa,1,6,0
lm đéo j,lmđéoj,1,6,0
mat net,matnet,1,6,0
xam lok,xamlok,1,6,0
cắn càn,cắncàn,1,6,0
hút máu,hútmáu,1,6,3
ác mộng,ácmộng,1,6,2
tui bây,tuibây,1,6,0
ao giac,aogiac,1,6,0
lốp lái,lốplái,1,6,0
địt cụ m,địtcụm,1,6,1
bịa đặt,bịađặt,1,6,1
cức chó,cứcchó,1,6,1
chó sai,chósai,1,6,0
ngu ngu,ngungu,1,6,0
oán hận,oánhận,1,6,0
sống ảo,sốngảo,1,6,2
chết đỉ,chếtđỉ,1,6,0
cộng nô,cộngnô,1,6,0
nói xạo,nóixạo,1,6,0
ghen tị,ghentị,1,6,0
luu dan,luudan,1,6,0
như lon,nhưlon,1,6,1
địiiiiitttttttt,địiitt,1,6,0
nịnh bợ,nịnhbợ,1,6,0
ẳng ẳng,ẳngẳng,1,6,0
thằng,thằng,214,5,37
địt mẹ,địtmẹ,24,5,4
tụi nó,tụinó,23,5,8
óc chó,ócchó,21,5,1
khùng,khùng,20,5,8
chúng,chúng,19,5,23
khung,khung,17,5,5
con mẹ,conmẹ,12,5,3
bọn nó,bọnnó,11,5,7
con bò,conbò,9,5,6
lũ chó,lũchó,8,5,1
bắc kỳ,bắckỳ,8,5,2
bố láo,bốláo,7,5,3
chịch,chịch,6,5,5
vô học,vôhọc,6,5,2
con di,condi,6,5,4
thang,thang,6,5,4
ngu vl,nguvl,6,5,1
đàn áp,đànáp,6,5,3
toang,toang,6,5,10
mẹ mồm,mẹmồm,5,5,0
ấu dâm,ấudâm,5,5,0
con cu,concu,5,5,1
ba que,baque,5,5,1
cặn bã,cặnbã,5,5,4
ích kỷ,íchkỷ,4,5,0
thăng,thăng,4,5,6
con đĩ,conđĩ,4,5,2
bố mày,bốmày,4,5,3
địt cụ,địtcụ,4,5,0
khinh,khinh,4,5,3
sân si,sânsi,4,5,1
chưởi,chưởi,3,5,1
ăn bám,ănbám,3,5,2
con ml,conml,3,5,1
xử bắn,xửbắn,3,5,0
mọi rợ,mọirợ,3,5,0
chó đẻ,chóđẻ,3,5,0
ăn hôi,ănhôi,3,5,0
vớ vẩn,vớvẩn,3,5,2
tham ô,thamô,3,5,3
dlike,dlike,3,5,0
ditme,ditme,3,5,3
củ cặc,củcặc,3,5,1
bac ky,backy,3,5,1
ngu si,ngusi,3,5,3
hối lộ,hốilộ,3,5,4
lật đổ,lậtđổ,3,5,0
côn đồ,cônđồ,3,5,0
chó má,chómá,3,5,0
tàn ác,tànác,3,5,1
mẹ mày,mẹmày,3,5,3
ma tuý,matuý,3,5,0
óc cức,óccức,3,5,0
cô hồn,côhồn,3,5,0
đậu má,đậumá,3,5,1
con mụ,conmụ,2,5,2
con đỉ,conđỉ,2,5,1
dị ứng,dịứng,2,5,0
hạ cấp,hạcấp,2,5,0
hèn hạ,hènhạ,2,5,0
phang,phang,2,5,0
di cho,dicho,2,5,0
mị dân,mịdân,2,5,0
ám sát,ámsát,2,5,0
bọn vc,bọnvc,2,5,2
đoảng,đoảng,2,5,0
tội đồ,tộiđồ,2,5,0
lũ ngu,lũngu,2,5,1
đả đảo,đảđảo,2,5,0
vô đầu,vôđầu,2,5,0
kỳ thị,kỳthị,2,5,0
đầy tớ,đầytớ,2,5,0
ác quỷ,ácquỷ,2,5,1
dã man,dãman,2,5,0
xạo lz,xạolz,2,5,2
ki thị,kithị,2,5,0
chuoi,chuoi,2,5,1
dơ vcl,dơvcl,2,5,1
câm mẹ,câmmẹ,2,5,1
võ mồm,võmồm,2,5,0
láo cá,láocá,2,5,0
3/// xỏ lá,3xỏlá,2,5,0
oc cho,occho,2,5,0
chiếm,chiếm,2,5,7
sủa dơ,sủadơ,2,5,0
bác hù,báchù,2,5,0
bố đời,bốđời,2,5,0
ăn hại,ănhại,2,5,0
mả cha,mảcha,2,5,1
dở hơi,dởhơi,2,5,1
cuồng,cuồng,2,5,3
củ cải,củcải,2,5,0
lủ ngu,lủngu,2,5,1
lỗ đít,lỗđít,2,5,3
bắn bỏ,bắnbỏ,2,5,3
độc ác,độcác,2,5,0
đá phò,đáphò,2,5,0
ăn cắp,ăncắp,2,5,3
lồn má,lồnmá,2,5,0
xàm vl,xàmvl,2,5,0
vo van,vovan,1,5,0
bài ca,bàica,1,5,0
mất ói,mấtói,1,5,0
kệ cmn,kệcmn,1,5,0
xau ho,xauho,1,5,1
bợ đít,bợđít,1,5,1
ăn mài,ănmài,1,5,0
hề già,hềgià,1,5,0
djt mẹ,djtmẹ,1,5,0
to tát,totát,1,5,0
mộ noi,mộnoi,1,5,0
đm may,đmmay,1,5,0
im cmm,imcmm,1,5,1
vào tù,vàotù,1,5,1
nam kỳ,namkỳ,1,5,0
phanh,phanh,1,5,0
lên án,lênán,1,5,0
ke me m,kemem,1,5,0
cai lờ,cailờ,1,5,0
đú vcl,đúvcl,1,5,0
kệ cha,kệcha,1,5,0
ám ảnh,ámảnh,1,5,0
bợ dái,bợdái,1,5,0
sướng,sướng,1,5,1
đàn bà,đànbà,1,5,5
ném đá,némđá,1,5,0
khiep,khiep,1,5,0
rên rỉ,rênrỉ,1,5,0
"""bỏ ống""",bỏống,1,5,0
đệt mệ,đệtmệ,1,5,0
bắt bớ,bắtbớ,1,5,0
vãi lz,vãilz,1,5,0
lịt pẹ,lịtpẹ,1,5,0
dí lồn,dílồn,1,5,0
hán nô,hánnô,1,5,0
hô hào,hôhào,1,5,1
mẹ lồn,mẹlồn,1,5,0
ham hố,hamhố,1,5,0
óc vật,ócvật,1,5,0
lò tôn,lòtôn,1,5,1
trừng,trừng,1,5,2
mie nó,mienó,1,5,0
bóp dú,bópdú,1,5,0
xóc óc,xócóc,1,5,0
ăn hùa,ănhùa,1,5,0
baker,baker,1,5,0
ba chó,bachó,1,5,0
cm mày,cmmày,1,5,0
đjtme,đjtme,1,5,0
dí đái,díđái,1,5,0
dị hợm,dịhợm,1,5,0
đách l,đáchl,1,5,0
đá xéo,đáxéo,1,5,1
đéo mẹ,đéomẹ,1,5,2
tự vẫn,tựvẫn,1,5,0
đậu mạ,đậumạ,1,5,0
mọe nó,mọenó,1,5,0
mo lon,molon,1,5,0
an lon,anlon,1,5,0
dkm cs,dkmcs,1,5,0
mắc ói,mắcói,1,5,0
nghẹo,nghẹo,1,5,0
bọn đó,bọnđó,1,5,0
thàng,thàng,1,5,1
bắt ky,bắtky,1,5,0
ích kỉ,íchkỉ,1,5,0
vãi cả,vãicả,1,5,1
éo hỉu,éohỉu,1,5,0
vũ khí,vũkhí,1,5,1
bỉ bôi,bỉbôi,1,5,0
đấu đá,đấuđá,1,5,2
đm mày,đmmày,1,5,0
lol mẹ,lolmẹ,1,5,2
vẹo cổ,vẹocổ,1,5,0
vo hoc,vohoc,1,5,0
bág bổ,bágbổ,1,5,0
dơ dái,dơdái,1,5,1
an cuc,ancuc,1,5,0
áp bức,ápbức,1,5,0
củ loz,củloz,1,5,0
an ban,anban,1,5,0
dkm nó,dkmnó,1,5,0
con mu,conmu,1,5,0
ăn cứt,ăncứt,1,5,3
gáy to,gáyto,1,5,1
t m ngu,tmngu,1,5,0
bán rẻ,bánrẻ,1,5,0
sủa cc,sủacc,1,5,0
cái lũ,cáilũ,1,5,1
xóa sổ,xóasổ,1,5,0
tử hih,tửhih,1,5,0
"ăn,cuc",ăncuc,1,5,0
kon di,kondi,1,5,0
lay má,laymá,1,5,0
sūa cl,sūacl,1,5,0
mã cha,mãcha,1,5,0
bó tay,bótay,1,5,1
bóp cu,bópcu,1,5,1
đo ngu,đongu,1,5,0
vãi l*n,vãiln,1,5,0
vào lò,vàolò,1,5,0
khi du,khidu,1,5,0
con dĩ,condĩ,1,5,0
loz me,lozme,1,5,0
cô lập,côlập,1,5,0
tro he,trohe,1,5,0
mày to,màyto,1,5,0
con đỹ,conđỹ,1,5,0
đầu nó,đầunó,1,5,0
lòi óc,lòióc,1,5,0
trung +,trung,1,5,29
ta đây,tađây,1,5,0
te tua,tetua,1,5,0
lủ chó,lủchó,1,5,1
thú dữ,thúdữ,1,5,0
cm may,cmmay,1,5,0
xấu xí,xấuxí,1,5,0
im m* mồm,immồm,1,5,0
phụ hồ,phụhồ,1,5,0
vớ vét,vớvét,1,5,0
nản vl,nảnvl,1,5,0
chảnh,chảnh,1,5,0
mở mồm,mởmồm,1,5,4
me mom,memom,1,5,0
gạ địt,gạđịt,1,5,1
không,không,1,5,137
xạo l*n,xạoln,1,5,1
dịt mẹ,dịtmẹ,1,5,0
con mệ,conmệ,1,5,0
cái lờ,cáilờ,1,5,0
dừa lờ,dừalờ,1,5,0
ấu trĩ,ấutrĩ,1,5,0
thông,thông,1,5,21
con me,conme,1,5,0
tàu hũ,tàuhũ,1,5,0
bon no,bonno,1,5,0
đumoe,đumoe,1,5,0
ghê vl,ghêvl,1,5,1
mỏ lồn,mỏlồn,1,5,0
già vl,giàvl,1,5,0
ăn xin,ănxin,1,5,1
vơ vét,vơvét,1,5,3
xám xí,xámxí,1,5,0
đầu cơ,đầucơ,1,5,1
tù đày,tùđày,1,5,0
haizz,haizz,1,5,3
dou ma,douma,1,5,0
trưởi,trưởi,1,5,0
ăn bom,ănbom,1,5,0
gay vl,gayvl,1,5,0
mày sv,màysv,1,5,0
mắc đ*t,mắcđt,1,5,0
sai lè,sailè,1,5,0
quánh,quánh,1,5,3
đĩ đực,đĩđực,1,5,0
đitme,đitme,1,5,1
bả lồn,bảlồn,1,5,0
bể mặt,bểmặt,1,5,0
nghét,nghét,1,5,2
đm dlv,đmdlv,1,5,0
sạo ke,sạoke,1,5,0
cu lon,culon,1,5,0
gắt vđ,gắtvđ,1,5,0
ngu vđ,nguvđ,1,5,0
sũa cc,sũacc,1,5,0
vãi lờ,vãilờ,1,5,0
lỗ mồm,lỗmồm,1,5,0
ác phủ,ácphủ,1,5,0
kéo cổ,kéocổ,1,5,0
mỏ loz,mỏloz,1,5,0
chuồn,chuồn,1,5,2
úp sọt,úpsọt,1,5,0
trinh,trinh,1,5,6
vòi bò,vòibò,1,5,0
áp phe,ápphe,1,5,1
ốc chó,ốcchó,1,5,0
đumaaaaaaaa,đumaa,1,5,0
bố tàu,bốtàu,1,5,0
chó đi,chóđi,1,5,0
lạ lồn,lạlồn,1,5,0
nhâyy,nhâyy,1,5,0
đỉ lol,đỉlol,1,5,0
cay cú,caycú,1,5,0
bodoi,bodoi,1,5,0
thánh,thánh,1,5,3
oc dac,ocdac,1,5,0
thổ tả,thổtả,1,5,1
mắc ỉa,mắcỉa,1,5,1
kon mẹ,konmẹ,1,5,1
đụ mẹ m,đụmẹm,1,5,0
xấu hổ,xấuhổ,1,5,1
xau hô,xauhô,1,5,0
ko não,konão,1,5,1
cút mẹ,cútmẹ,1,5,1
tự mãn,tựmãn,1,5,0
tồi tệ,tồitệ,1,5,0
ức chế,ứcchế,1,5,2
ăn lol,ănlol,1,5,1
sa đọa,sađọa,1,5,0
gay to,gayto,1,5,0
chưit,chưit,1,5,0
thèng,thèng,1,5,0
virus +,virus,1,5,4
mịa nó,mịanó,1,5,1
chó bò,chóbò,1,5,0
ỉa bậy,ỉabậy,1,5,0
thề lề,thềlề,1,5,0
thè lè,thèlè,1,5,0
lolzzzz,lolzz,1,5,0
bắn cm,bắncm,1,5,0
ỉa đái,ỉađái,1,5,0
trò hề,tròhề,1,5,1
hãm lz,hãmlz,1,5,0
xam lo,xamlo,1,5,0
do ngu,dongu,1,5,0
"""bò lết""",bòlết,1,5,0
đ.buoi,đbuoi,1,5,0
quyền,quyền,1,5,19
chó cs,chócs,1,5,0
bò ngu,bòngu,1,5,0
độu má,độumá,1,5,0
ba xao,baxao,1,5,0
thẳng,thẳng,1,5,3
ói máu,óimáu,1,5,0
điz mé,đizmé,1,5,0
đập đá,đậpđá,1,5,0
tới số,tớisố,1,5,0
dam xe,damxe,1,5,0
be dau,bedau,1,5,0
lệ xồn,lệxồn,1,5,0
đỗn lì,đỗnlì,1,5,0
chích,chích,1,5,0
củ căc,củcăc,1,5,0
lỗ nhị,lỗnhị,1,5,0
lồn mẹ,lồnmẹ,1,5,0
dan ba,danba,1,5,4
đit mè,đitmè,1,5,0
đầu bó,đầubó,1,5,0
sau vc,sauvc,1,5,0
vô ích,vôích,1,5,1
botay,botay,1,5,0
mắc mớ,mắcmớ,1,5,0
đu may,đumay,1,5,0
toi so,toiso,1,5,0
bà nội,bànội,1,5,0
bá zoe,bázoe,1,5,0
âm phủ,âmphủ,1,5,0
chống,chống,1,5,8
láo lz,láolz,1,5,0
con má,conmá,1,5,0
dập dá,dậpdá,1,5,0
lon má,lonmá,1,5,0
ochco,ochco,1,5,0
vỡ mồm,vỡmồm,1,5,0
vô hậu,vôhậu,1,5,0
ác đức,ácđức,1,5,0
hột le,hộtle,1,5,1
bố thí,bốthí,1,5,0
dịp mẹ,dịpmẹ,1,5,0
cái đb,cáiđb,1,5,0
ba gia,bagia,1,5,0
tổ lái,tổlái,1,5,0
bỏ mặc,bỏmặc,1,5,0
bậy bạ,bậybạ,1,5,0
an cap,ancap,1,5,0
mẹ mài,mẹmài,1,5,0
bi cần,bicần,1,5,0
bợ lol,bợlol,1,5,0
đ chết,đchết,1,5,0
hút cỏ,hútcỏ,1,5,0
tổ cha,tổcha,1,5,0
lùm má,lùmmá,1,5,0
chửi,chửi,178,4,42
chết,chết,98,4,39
chui,chui,26,4,9
dell,dell,18,4,5
nhục,nhục,18,4,7
cướp,cướp,17,4,9
đánh,đánh,16,4,13
giết,giết,16,4,7
bê đê,bêđê,15,4,3
cmnr,cmnr,14,4,5
nứng,nứng,13,4,4
điên,điên,13,4,11
loại,loại,11,4,9
ghét,ghét,8,4,3
đụ má,đụmá,8,4,5
bò đỏ,bòđỏ,8,4,4
mẹ nó,mẹnó,8,4,7
bóng,bóng,7,4,10
buồi,buồi,7,4,2
ngáo,ngáo,7,4,3
tụi m,tụim,6,4,1
lozz,lozz,6,4,1
nhảm,nhảm,6,4,2
lone,lone,6,4,2
đụ mẹ,đụmẹ,6,4,2
chán,chán,6,4,11
vãi l,vãil,5,4,0
má nó,mánó,5,4,1
fake,fake,5,4,0
háng,háng,5,4,15
khựa,khựa,5,4,1
dmcs,dmcs,5,4,2
bede,bede,5,4,1
chet,chet,5,4,3
nô lệ,nôlệ,5,4,0
ch!ch,chch,5,4,3
thối,thối,5,4,4
dien,dien,5,4,3
du ma,duma,5,4,4
hiếp,hiếp,4,4,4
đu me,đume,4,4,1
đmcs,đmcs,4,4,3
trốn,trốn,4,4,6
đuổi,đuổi,4,4,0
xạo l,xạol,4,4,1
bỏ mẹ,bỏmẹ,4,4,1
khịa,khịa,4,4,5
tự tử,tựtử,4,4,0
kệ mẹ,kệmẹ,4,4,6
trẩu,trẩu,4,4,1
chém,chém,4,4,2
loạn,loạn,4,4,3
ghet,ghet,3,4,8
3 que,3que,3,4,2
đcmm,đcmm,3,4,0
nhuc,nhuc,3,4,4
clmm,clmm,3,4,2
đéoo,đéoo,3,4,0
bú cu,búcu,3,4,0
biến,biến,3,4,9
kinh,kinh,3,4,13
tự ái,tựái,3,4,4
liếm,liếm,3,4,2
bake,bake,3,4,0
vlon,vlon,3,4,3
fuck,fuck,3,4,0
cave,cave,3,4,0
quái,quái,3,4,3
đếch,đếch,3,4,0
xiên,xiên,3,4,1
chưi,chưi,3,4,0
đinh,đinh,2,4,11
puồi,puồi,2,4,0
bú đá,búđá,2,4,1
chat,chat,2,4,1
chặt,chặt,2,4,3
cmay,cmay,2,4,0
tuổi,tuổi,2,4,12
thua,thua,2,4,9
gian,gian,2,4,16
đệch,đệch,2,4,0
cocc,cocc,2,4,1
táng,táng,2,4,0
đù má,đùmá,2,4,0
trộm,trộm,2,4,6
vô sỉ,vôsỉ,2,4,0
khắm,khắm,2,4,0
lứng,lứng,2,4,2
ma no,mano,2,4,3
clgt,clgt,2,4,0
du me,dume,2,4,0
bọn 3///,bọn3,2,4,0
bỏ tù,bỏtù,2,4,4
adua,adua,2,4,0
việt +,việt,2,4,46
nhai,nhai,2,4,4
nhồi,nhồi,2,4,3
cdmm,cdmm,2,4,0
ahbp,ahbp,2,4,0
clmn,clmn,2,4,0
trym,trym,2,4,1
chôn,chôn,2,4,4
vlol,vlol,2,4,1
clgv,clgv,2,4,1
cháy,cháy,2,4,1
dcmm,dcmm,2,4,1
nuốt,nuốt,2,4,0
culi,culi,2,4,0
rạch,rạch,2,4,1
hỏng,hỏng,2,4,8
khug,khug,2,4,2
chịt,chịt,2,4,4
lũ bò,lũbò,2,4,0
bá dơ,bádơ,2,4,0
xàm l,xàml,2,4,0
tham,tham,2,4,13
vị tù,vịtù,1,4,0
đỷ mẹ,đỷmẹ,1,4,0
ra rả,rarả,1,4,1
thảm,thảm,1,4,2
sỉ vả,sỉvả,1,4,0
đéll,đéll,1,4,0
cljv,cljv,1,4,0
thúi,thúi,1,4,3
nguu,nguu,1,4,0
dễ vl,dễvl,1,4,0
chậm,chậm,1,4,26
quẫy,quẫy,1,4,0
thui,thui,1,4,5
tnao,tnao,1,4,0
thụt,thụt,1,4,1
vô tù,vôtù,1,4,0
cmnđ,cmnđ,1,4,0
v lin,vlin,1,4,1
c** mũi,cmũi,1,4,0
ăn vạ,ănvạ,1,4,0
cmmr,cmmr,1,4,0
chơi,chơi,1,4,22
pháo,pháo,1,4,0
loằn,loằn,1,4,0
giựt,giựt,1,4,3
choá,choá,1,4,1
taoo,taoo,1,4,0
cm nó,cmnó,1,4,1
đien,đien,1,4,0
vượn,vượn,1,4,0
thâm,thâm,1,4,2
cú vl,cúvl,1,4,0
ô già,ôgià,1,4,0
nhàm,nhàm,1,4,8
lồồn,lồồn,1,4,0
go go,gogo,1,4,0
dcu m,dcum,1,4,0
ngon,ngon,1,4,14
màyyy,màyy,1,4,0
vler,vler,1,4,0
óc bò,ócbò,1,4,0
đẻng,đẻng,1,4,0
dkmn,dkmn,1,4,1
nguc,nguc,1,4,1
đầu b,đầub,1,4,5
đeos,đeos,1,4,0
chệt,chệt,1,4,0
dâm l,dâml,1,4,0
khắc,khắc,1,4,5
giặc,giặc,1,4,3
lx má,lxmá,1,4,0
con c**,conc,1,4,19
danh,danh,1,4,10
bà bđ,bàbđ,1,4,0
lz mẹ,lzmẹ,1,4,0
bmay,bmay,1,4,0
pbvm,pbvm,1,4,0
giet,giet,1,4,0
long,long,1,4,12
chữa,chữa,1,4,7
tà ma,tàma,1,4,0
trug+,trug,1,4,0
clck,clck,1,4,0
dkm m,dkmm,1,4,0
osin,osin,1,4,0
đụma,đụma,1,4,0
dơ dơ,dơdơ,1,4,0
cúttttttttt⛏⛏🔪🔪,cútt,1,4,0
bê đe,bêđe,1,4,0
nhôt,nhôt,1,4,0
to su,tosu,1,4,0
chua,chua,1,4,5
chảm,chảm,1,4,0
oc no,ocno,1,4,3
đờ mờ,đờmờ,1,4,1
bọn t,bọnt,1,4,4
ổ dlv,ổdlv,1,4,0
eo ơi,eoơi,1,4,0
boác,boác,1,4,3
deoooo,deoo,1,4,0
dơ vl,dơvl,1,4,0
pê đê,pêđê,1,4,0
nlol,nlol,1,4,0
mặt l,mặtl,1,4,5
rách,rách,1,4,8
xích,xích,1,4,0
rống,rống,1,4,0
khẩu,khẩu,1,4,7
vloz,vloz,1,4,0
súng,súng,1,4,4
bêde,bêde,1,4,1
ba mu,bamu,1,4,0
xỉ vã,xỉvã,1,4,0
bỏ fl,bỏfl,1,4,0
củ kỉ,củkỉ,1,4,0
dễ sợ,dễsợ,1,4,1
ruồi,ruồi,1,4,6
bién,bién,1,4,0
phắc,phắc,1,4,0
lồng,lồng,1,4,2
nứkg,nứkg,1,4,0
d*t me,dtme,1,4,0
fúck,fúck,1,4,0
giãy,giãy,1,4,0
ko ưa,koưa,1,4,0
tụi 3///,tụi3,1,4,0
cõng,cõng,1,4,0
vong,vong,1,4,0
đĩ mẹ,đĩmẹ,1,4,2
tụi t,tụit,1,4,2
trốc,trốc,1,4,0
xờ lờ,xờlờ,1,4,0
me nó,menó,1,4,0
ngụy,ngụy,1,4,3
bà ta,bàta,1,4,3
ia md,iamd,1,4,0
dizz,dizz,1,4,0
ngứa,ngứa,1,4,1
chim,chim,1,4,3
bố nó,bốnó,1,4,1
công,công,1,4,46
lmcs,lmcs,1,4,0
vờ lờ,vờlờ,1,4,0
hạch,hạch,1,4,1
dogy,dogy,1,4,0
kg ưa,kgưa,1,4,0
thằg,thằg,1,4,2
bong,bong,1,4,6
tự kỉ,tựkỉ,1,4,0
dụ má,dụmá,1,4,0
tự tự,tựtự,1,4,0
beđe,beđe,1,4,0
đụ mé,đụmé,1,4,0
đù mé,đùmé,1,4,0
đụ me,đụme,1,4,0
ma ám,maám,1,4,0
dk me,dkme,1,4,0
ốc ác,ốcác,1,4,1
bẻ cổ,bẻcổ,1,4,0
khấc,khấc,1,4,0
đù mẹ,đùmẹ,1,4,0
đê mê,đêmê,1,4,0
nguỵ,nguỵ,1,4,0
bú ku,búku,1,4,0
ak 47,ak47,1,4,0
éo ưa,éoưa,1,4,0
chọc,chọc,1,4,6
ômôi,ômôi,1,4,0
im mẹ,immẹ,1,4,1
armu,armu,1,4,0
nó bỏ,nóbỏ,1,4,2
ke le,kele,1,4,0
chọi,chọi,1,4,0
chym,chym,1,4,1
nulo,nulo,1,4,2
ô noi,ônoi,1,4,0
chữi,chữi,1,4,1
mỏ l*n,mỏln,1,4,0
đuma,đuma,1,4,1
tổ sử,tổsử,1,4,0
chốn,chốn,1,4,1
bien,bien,1,4,0
đell,đell,1,4,1
"đ,m,c,l",đmcl,1,4,0
boom,boom,1,4,1
shit,shit,1,4,1
loai,loai,1,4,1
buồn,buồn,1,4,16
sung,sung,1,4,4
l** mày,lmày,1,4,0
cái l,cáil,1,4,16
bu cu,bucu,1,4,1
shjt,shjt,1,4,1
bíên,bíên,1,4,0
oánh,oánh,1,4,0
điss,điss,1,4,0
ngựa,ngựa,1,4,0
mé nó,ménó,1,4,0
hang,hang,1,4,9
chủi,chủi,1,4,0
thằn,thằn,1,4,0
điêu,điêu,1,4,1
chúg,chúg,1,4,0
sục c#c,sụcc,1,4,0
vkllllllllll,vkll,1,4,0
bướm,bướm,1,4,0
óc tó,óctó,1,4,0
cờ hó,cờhó,1,4,0
chửa,chửa,1,4,1
đeso,đeso,1,4,0
lonnn,lonn,1,4,2
loài,loài,1,4,1
vlòn,vlòn,1,4,0
nuôi,nuôi,1,4,10
clgb,clgb,1,4,0
trồi,trồi,1,4,8
đm nó,đmnó,1,4,2
đu.má,đumá,1,4,0
nhốt,nhốt,1,4,1
chùi,chùi,1,4,2
đĩ nl,đĩnl,1,4,0
gái 3/,gái3,1,4,0
chũi,chũi,1,4,0
3 heo,3heo,1,4,0
mã mẹ,mãmẹ,1,4,0
mờ ám,mờám,1,4,0
anti,anti,1,4,3
điếc,điếc,1,4,0
2 mặt,2mặt,1,4,0
lồnnn,lồnn,1,4,1
choi,choi,1,4,1
ác ôn,ácôn,1,4,3
lz má,lzmá,1,4,0
phân,phân,1,4,9
đầu l,đầul,1,4,0
đéo,đéo,255,3,77
mày,mày,147,3,78
con,con,142,3,106
ngu,ngu,138,3,155
tao,tao,135,3,33
bọn,bọn,88,3,38
lồn,lồn,62,3,13
sủa,sủa,52,3,12
lol,lol,44,3,19
chó,chó,44,3,34
vcl,vcl,42,3,10
may,may,36,3,22
lon,lon,23,3,5
đcm,đcm,21,3,4
loz,loz,17,3,7
cứt,cứt,16,3,13
méo,méo,16,3,5
vãi,vãi,16,3,3
clm,clm,16,3,3
cmn,cmn,15,3,7
đái,đái,14,3,4
cặc,cặc,14,3,6
bắn,bắn,14,3,5
mồm,mồm,14,3,16
xấu,xấu,14,3,16
chả,chả,13,3,18
vkl,vkl,12,3,1
xạo,xạo,12,3,7
đứa,đứa,12,3,12
dkm,dkm,11,3,3
xàm,xàm,10,3,6
đkm,đkm,10,3,3
tụi,tụi,10,3,8
cút,cút,10,3,3
địt,địt,10,3,9
láo,láo,9,3,4
cắn,cắn,9,3,4
vcc,vcc,9,3,1
đmm,đmm,9,3,3
deo,deo,9,3,12
tởm,tởm,8,3,5
đít,đít,8,3,6
đập,đập,8,3,5
đấm,đấm,7,3,3
dlv,dlv,7,3,6
cho,cho,7,3,230
cái,cái,7,3,168
clg,clg,7,3,6
ghê,ghê,7,3,22
hại,hại,7,3,4
hắn,hắn,6,3,18
cức,cức,6,3,10
sml,sml,6,3,1
câm,câm,6,3,1
đám,đám,6,3,4
sàm,sàm,6,3,1
mịa,mịa,6,3,0
ẳng,ẳng,6,3,17
dcm,dcm,6,3,3
lôn,lôn,6,3,12
cmm,cmm,6,3,4
hèn,hèn,6,3,2
đeo,đeo,6,3,9
lão,lão,6,3,1
lừa,lừa,6,3,1
hùa,hùa,5,3,2
bố m,bốm,5,3,3
phò,phò,5,3,7
đhs,đhs,5,3,0
mầy,mầy,5,3,0
đốt,đốt,5,3,3
nát,nát,4,3,3
sua,sua,4,3,4
lạy,lạy,4,3,3
hãm,hãm,4,3,5
cẩu,cẩu,4,3,3
bẩn,bẩn,4,3,4
mài,mài,4,3,2
đớp,đớp,4,3,0
tục,tục,4,3,7
giả,giả,4,3,30
bon,bon,4,3,5
bần,bần,3,3,2
gáy,gáy,3,3,2
phá,phá,3,3,41
lôi,lôi,3,3,3
lợn,lợn,3,3,7
dam,dam,3,3,2
mõm,mõm,3,3,2
thg,thg,3,3,6
dmm,dmm,3,3,4
cac,cac,3,3,8
ass,ass,3,3,3
bắt,bắt,3,3,25
bom,bom,3,3,3
wtf,wtf,3,3,0
hỗn,hỗn,3,3,4
quỳ,quỳ,3,3,6
đit,đit,3,3,19
kém,kém,3,3,3
đểu,đểu,3,3,0
del,del,3,3,2
lòi,lòi,3,3,3
cut,cut,3,3,7
tml,tml,3,3,0
tàu,tàu,3,3,7
tên,tên,3,3,13
xỉu,xỉu,3,3,0
bậy,bậy,3,3,3
dái,dái,3,3,2
xác,xác,3,3,8
đme,đme,3,3,0
vẹo,vẹo,3,3,0
đel,đel,2,3,0
béo,béo,2,3,4
tui,tui,2,3,23
cat,cat,2,3,3
mẹ m,mẹm,2,3,3
cuc,cuc,2,3,1
vch,vch,2,3,4
dis,dis,2,3,0
moá,moá,2,3,1
đek,đek,2,3,0
vlll,vll,2,3,0
mấy,mấy,2,3,50
cno,cno,2,3,2
gay,gay,2,3,12
sam,sam,2,3,3
ghẻ,ghẻ,2,3,0
chê,chê,2,3,4
đuỹ,đuỹ,2,3,1
dai,dai,2,3,9
dẹp,dẹp,2,3,4
mẽo,mẽo,2,3,4
dog,dog,2,3,0
mom,mom,2,3,2
bới,bới,2,3,2
nhỏ,nhỏ,2,3,10
mọe,mọe,2,3,1
mịe,mịe,2,3,0
dí l,díl,2,3,0
sạo,sạo,2,3,1
thề,thề,2,3,6
bây,bây,2,3,20
nản,nản,2,3,2
quy,quy,2,3,23
vái,vái,2,3,0
c.nó,cnó,2,3,8
cdm,cdm,2,3,3
não,não,2,3,18
thứ,thứ,2,3,40
lòn,lòn,2,3,17
nó,nó,459,2,316
đm,đm,118,2,27
vl,vl,107,2,32
cc,cc,91,2,149
dm,dm,77,2,20
mẹ,mẹ,72,2,31
no,no,63,2,67
lũ,lũ,34,2,17
éo,éo,30,2,16
cl,cl,26,2,73
má,má,23,2,40
bố,bố,19,2,26
ỉa,ỉa,19,2,2
xl,xl,16,2,3
tù,tù,15,2,12
dơ,dơ,12,2,7
