id,texts,label_original,label_gemini
2287,Vụ miễn dịch cộng đồng thì còn mỗi thằng hà lan cố đấm ăn xôi thôi vì dù sao cũng bất lực. CÒn thằng anh thì thừa nhận phải đổi kế hoạch vì dự báo chết nhiều người quá. Đang cố phong tỏa đấy nhưng dân nó đéo nghe không biết mấy hôm nữa có làm cứng hơn không.,0,1
2288,"tốt cho bọn chủ tàu,cho người dùng nhưng đâu tốt cho bọn làm kênh đào???",0,0
2289,"Nó đồng quan điểm với việc ""kiều nữ đại gia"" thì có đéo gì sai nhỉ, điều đó đúng mà?",0,1
2290,"bọn này toàn ở châu Âu từ nhỏ, thể chất tốt lại còn đc luyện não chả thần đồng",0,0
2291,"Thế giới luôn có người này người kia. Thằng nào đi trước thì ăn một cục vàng to, thế thôi... Phương tây có luật chống bán phá giá đó... Đồ rẻ tuồn ra bán rẻ hơn giá của chúng nó thì nó phạt.... Kinh tế thị trường cái vẹo j ko biết",0,1
2292,Nếu nói toàn cầu thì bọn N cũng đưa sản xuất ra nước ngoài nhiều để hạ giá nên mới rẻ,0,0
2293,Tổng tài sản cả gia đình mà 1 tỷ thì nghèo thật đó Thớt.,0,0
2294,Thớt đúng là mất lịch sự thật,0,0
2295,lứa 9x này mà vào xx thấy đại đa số dính hết rựu chè gái gú banh bóng ...,0,1
2296,"Vậy mới thấy vào Voz mới thật sự là ""Đời"", khác hẳn những mạng xã hội ""Ảo"" !",0,0
2297,"Có đéo gì, cứ nói thẳng với nó:",0,1
2298,"Mỗi ng, nếu k ""ngu"" thì sẽ có 1 trí thông minh khác nhau, k phải ai cũng giỏi tìm đường và cũng k phải ai cũng đánh giá ng khác ""ngu ngơ"" chỉ vì tìm k tìm được đường. Anyway: ""Phải xem lại EQ của thằng hướng dẫn tìm đường nữa"".",0,0
2299,Bọn nam mỹ này ý thức đá bóng như dở người,0,1
2300,Thằng kia lên voz lập thớt,0,0
2301,"Nta đi nước ngoài vì môi trường sống và phúc lợi xã hội cho thế hệ F1, F2 sao cứ lôi ba cái ăn chơi vào chi vậy = ))",0,0
2302,"Nó biết anh trốn NVQS không biết gì nên nó bơm cứt đấy, đạn có 7k/viên thôi 3 tháng tân binh đã bắn 54 viên rồi, 2 năm NVQS bắn trung bình 500 viên. Mấy cái tự sản xuất đc năm nào cũng bắn ầm ầm, bắn xong dư lại phải ráng bắn cho hết đấy anh ạ",0,1
2303,Gần đây lại ăn tiền quảng cáo để review cái game nhảm gì ấy..,0,0
2304,"Làm nhớ vụ ông bố trông con bị 1 con mụ mồm to cùng 1 lũ thanh niên rởm đời tưởng là bắt cóc tống tiền quây vào đánh tới chết. Thề, mỗi lần nghĩ tới vụ ý là phải nhìn quanh nhìn quất chắc chắn k có ai thì mới dám ra hỏi thăm xem có phải là trẻ con bị lạc không",0,1
2305,Cảm giác như mình Bác Trump chống cả đám mafia vậy .vụ thằng hunter cũng chả tung ra bằng chứng gì thuyết phục rằng obama hay bi đần tham nhũng trong khi còn tận 2 ổ cứng?,0,0
2306,Do bản thân hết. Đầy thằng làm ship nó vẫn tạo được nguồn doanh thu từ việc học khi đi làm ship. Cũng đầy thằng đi làm uivăn phòng k thể phát triển ngồi một chỗ lương 3 cọc 3 đồng,0,0
2307,"kể chuyện tí chơi. gần nhà mình có 1 single mom 2 mẹ con sống trong 1 căn nhà chắc cũng tầm 2 tỏi. em này cặp với 1 thằng bộ đội đã có gia đình. có chửa thế nên vòi thằng kia mua cho căn nhà coi như cho đứa con trai. thằng kia thôi thì cũng có tí trách nhiệm mua cho và đứng tên 1 mình em ấy. xong trật ớ ra sinh xong nó đéo giống bố thế là thằng đó đi xét nghiệm thì đéo phải con mình quay ra h đòi nhà thì cũng ko đòi đc vì đưa tiền cho em kia ko có giấy tờ gì, mà làm um lên thì cũng ko ổn với cả đằng nhà vợ với đằng cơ quan",0,0
2308,"Chọi trâu với đấu bò nó lên tầm lễ hội, cả năm mới có 1 lần fen. Bọn chọi chó này như chọi gà, hứng là mang ra chọi, chọi xong kiểu gì cũng có con chết nó ác hơn chứ",0,1
2309,"Hôm nọ bà chị họ tôi, cũng thuộc loại giàu xổi, đám tang bố lúc hạ huyệt ném cả mấy chục triệu tiền thật toàn tờ 500k xuống huyệt. Tôi nghĩ bụng ""bà nên khấn trời mấy thằng nghiện chúng nó ko đánh hơi thấy đi, chứ ko chúng nó đào mả bố bà lên lấy tiền đấy"".",0,1
2310,"Anh biết cách để thay đổi định kiến của 1 người ""cổ hủ""/""bảo thủ"" như bà nhà a về vấn đề chăm trẻ là gì không? việc a hay vợ đứng ra nói kiểu ""mẹ chăm cháu như này là sai, phải như này, như kia"" thì gần như k bao giờ có tác dụng. Vì các cụ luôn có kiểu k tin những đứa mà ""tao còn đẻ ra mày"".",0,0
2311,"Đen méo gì. Giờ tôi cách bọn 2k3 nhiều tuổi rồi, có quen ai đâu.",0,1
2312,"mua hàng online ở xứ này thằng nào ko cho đồng kiểm thì cho nó cút, 10 thằng thì 9 thằng lừa đảo, 1 thằng từ chối trách nhiệm, tốt nhất là ra cửa hàng lớn check rồi mua, tốn xíu tiền xăng thôi",0,1
2313,"Không dạy nó. Nó mất dạy thì dù là bằng tiến sĩ nó cũng ""ông làm được abc như xyz không mà dạy tôi""",0,1
2314,"rất nể em cứu 1 người cùng size đã khó, đây những 2 người , còn mấy thằng lớp 12 k coi trọng mạng sống của mình thì kệ chúng mày chứ đừng lôi người khác theo",0,1
2315,"Nó đang thời kì live tiktok kiếm tiền ngon vl, ngu gì nó đi lúc này , cứ mang bầu kiếm tiền khi nào live ko nổi rồi đi cũng dc!",0,1
2316,Ý thức kém Dân Trí thấp ít đọc sách,0,0
2317,Các anh đéo hiểu tâm tư của lãnh đạo rồi,0,1
2318,"Trong khi đó đêm nào mình cũng ngủ ngon vl,lêu lêu thằng thớt",0,1
2319,"Nếu nhà đã xây thụt vào 2m mà nó cố tình đỗ sát cửa trên đất nhà mình thì xử lý quá đơn giản: 1. Làm cái bảng ""Xin đừng đậu xe trước cửa"". 2. Hàn 2 cái khung sắt thép phi 10-12 bỏ sẵn trong nhà. Thằng nào cố tình đậu và có thái độ lồi lõm thì đem 2 cái khung ra quây trước và sau xe nó, khóa lại rồi đi làm. Xem thằng nào lì hơn thằng nào.",0,0
2320,"Thực ra nói nó dấu dịch cũng ko đúng vì thực ra thời điểm đó nó cũng chả biết cái bệnh này là bệnh gì, cơ chế lây lan của nó ra làm sao cũng chưa rõ nên nếu nó hét toáng lên..Có dịch..có dịch .. thì dân loạn lên à.",0,0
2321,"Nói chung là bọn Pakistan vớ va vớ vẩn, không có là không có, thế nhé.",0,1
2322,"bữa nay cam rẻ bèo, nhà dân nào cũng lắp cam, âu cũng là điều tốt, phòng tránh lũ trộm cướp khốn nạn này",0,1
2323,"Thế là tốt đấy, xh phát triển thì nghĩ thoáng ra. Tôi thấy bên tây chúng nó mãi éo lấy chồng mà có hâm đâu, xong ở châu Á thì lại thành hâm, hay là tại cái thành kiến xã hội, mỗi người chõ mõm vào 1 tí làm người ta áp lực mà thành hâm",0,1
2324,Cái mạng mình mà mình còn không lo nữa thì người dưng dĩ nhiên là đéo quan tâm rồi.,0,1
2325,top 10 thằng chi quốc phòng nhiều nhất thì mẽo chi còn nhiều hơn con số của 9 thằng bên dưới cộng lại,0,0
2326,"Nói chung là đông y đéo có cửa để so với tây y, nói nhanh cho nó vuông. Muốn khỏi bệnh thì cứ tây y mà táng. Có xét nghiệm, có chỉ số, có hình ảnh rõ ràng. Đông y thì kiểu hên xui.",0,1
2327,Chỗ nào bán mắc thì đéo ăn nữa. Vẫn có nhiều chỗ “có tâm” khi giữ giá cũ. Ai cũng như vậy thì tụi gian thương bay màu nhanh chóng. He hê,0,1
2328,Tôi đéo có ý gì đâu. Nhưng đọc báo chí viết khắm vkl.,0,1
2329,"Đù, thằng cha này còn 1 cơ sở ở ngõ éo j khương thượng sau trường đh thủy lợi nữa thì fải",0,1
2330,Nó ăn thì nó ỉa thôi chứ ngăn làm sao. Loại này để nó bắt muỗi với côn trùng rất tốt cho nhà. Kệ nó!,0,0
2331,"Bình thường thôi, phen, ai có não thì cũng nhận ra điều này, chỉ có bọn...mới thích mang về ngạo nghễ thôi, còn nói thẳng, món phở ở trong nước còn có người khen người chê, mỗi vùng miền, mỗi địa phương lại có khẩu vị, phong cách nấu khác nhau chẳng ai giống ai, bọn nước ngoài mới ăn lần đầu thì có cái lol mà nó thấy ngon.",0,1
2332,Bạn anh chạy xe gì vậy anh Mỉa mai thế thì bạn bè đéo gì,0,1
2333,"Nguy cơ thím mất 100 đô là rất cao nhé, thông thường mở đại lý kéo khách đéo thằng nào phải mất một xu nào luôn",0,1
2334,"Trong tự nhiên có mấy con tởm nhất. Vài con trong số đó là: Khỉ Đầu Chó, Linh Cẩu, Kền Kền",0,0
2335,"Để mai thả fen, mà thả suối cho nó trôi chứ thả lung tung nó bò qua nhà khác cắn thì bỏ mẹ.",0,1
2336,Dùng số thật để đi doạ phóng biên báo của CA thì thằng cu con kia xứng đáng bóc lịch lắm,0,0
2337,"Nhưng những người thành công nhất mà trên voz này hay tung hô lại là những người máu me tranh đấu xếp hạng nhất. Ví dụ như có bao nhiêu slot học bổng toàn phần (hoặc 1 phần) ở các trường top bên Âu Mẽo, bọn đạt được đa phần lại là bọn không chấp nhận thua kém người khác cái gì. Nói chung mỗi kiểu giáo dục đều có mặt lợi mặt hại. Cạnh tranh gắt gao thì nhiều ca tự tử nhưng đồng thời cũng tạo ra được nhiều nhân tài bắt kịp với khối lượng kiến thức đồ sộ ngày nay. Còn giáo dục theo kiểu ""công dân tốt"" thì ít lesor hơn nhưng cũng chỉ toàn cỡ trung bình khá.",0,0
2338,"mấy đứa cho vay nặng lãi nó sống nhờ lãi của bọn con nợ , nên bọn con nợ cắt thì chúng nó sml , tôi biết vài đứa như thế , trả lãi mấy chục năm liền k hết nổi .",0,1
2339,"Vừa phát hiện ra 1 điều Thằng Cake by VPBank sida vcc, thấy đầu số ghi ""baza.vn"" gọi điện tới, tra google thì ra website bán quần áo, thật là vãi chưởng",0,1
2340,gớm nói như a thì người ta sinh ra cái món rửa tiền để làm gì vậy nhận thức ngây thơ thế,0,0
2341,"Nghe cái lí do vào để phát tán dịch mà thím còn đi hỏi làm gì, toàn dăm ba cái tin vớ vá vớ vẩn ấy mà.",0,0
2342,"Thì thế. Cả bọn người sao hỏa nữa. Bọn này yếu hơn dân Krypton nhưng bù lại khả năng ngoại cảm bá đạo vl. 2 giống loài này mà không bị diệt vong, thì đ ai đánh lại. Tưởng tượng vài tỉ dân Krypton cỡ 70% của Sịp hay Zod thôi là toang cmn cả vũ trụ rồi.",0,1
2343,"Mấy thằng này toàn mấy thằng mới có tí tiền nên ảo tưởng, gặp dân bán tải có ngày bị bọn nó đập ngược.",0,1
2344,"Éo biết có xin được từ 3 năm xuống 1 năm ko nữa, ăn cái phạt 3 năm ko vào Úc thì max nhọ.",0,1
2345,"Nhưng cuối cùng để tìm hiểu văn hoá đời Đường người ta phải thông qua Nhật, văn hoá đời Minh Thanh phải thông qua Đài Loan. Thế mới nói cách mạng văn hoá nó ngu ngục đến cỡ nào. Mấy công trình cổ hiện nay của TQ toàn phục dựng lại hết chứ hồi xưa tụi nó đốt phá hết mà.",0,0
2346,"Tại sao đa số lại là con gái Vì những thằng con trai sẽ được bố mẹ ráng hết sức ""cứu"". Thằng anh tôi bay mấy tỷ. Chỗ tôi có thằng bố nó đi nhặt củi ngày mấy chục nghìn, éo hiểu nó áp lực thế nào mà ông ấy mua cho con ex, xe vừa lấy biển vài ngày là tai nạn nát bấy cái xe. Nghe mấy ông gt nói sau khi nó khoẻ lại thì tiếp tục mua cái mới. Đúng là bệnh sĩ chết trước bệnh tim",0,1
2347,cái đám làm răng này kiếm ác lắm.,0,0
2348,Mấy thằng mà muốn nổ lương thì 100% là sĩ diện hão,0,1
2349,"Đệt, Latvia thì ghi rõ là Latvia đi còn ghi nước ngoài, tý thì auto chửi",0,1
2350,"Có lẽ vì lý do này mà bên kia nó mới cho xài súng, chỉ cần nó thấy lẻ vào vườn nhà nó là nó bắn luôn, đéo nói nhiều",0,1
2351,"Tôi cũng thấy cái 100k cho mấy thằng ngồi kèm lúc tập là vớ vẩn vl trong khi mình mất tiền 3-400k 1 tiếng thuê xe rồi, mấy thằng đó làm ở đó đó là việc của bọn nó. Lịch sự nhẹ nhàng thì cho, ghét thì thôi.",0,1
2352,"đéo ai biết nghĩ chút chả thấy vụ năng lượng sạch bây giờ nó phần lớn là làm màu ăn tiền. Nhưng kể cả anh bảo nó thối thì anh có định quay lại ủng hộ các biện pháp truyền thống độc hại môi trường không, hay vẫn cân nhắc những cái ""environment friendly"" hơn, dù là không cực đoan như mấy cái điện mặt trời?",0,1
2353,"Anh thấy đấy, khi tôi dùng từ miệt thị anh, chính anh cũng tức điên lên mà chửi lại là ngu, đần blabla trong khi anh dùng cái từ thường để chửi bọn ham ăn lười làm, ngoài vòng đạo đức, pháp luật cho mấy người lao động chân chính thì anh lại không nghĩ đến việc họ cũng giãy nảy lên... Thực ra tôi không có ý định miệt thị chửi rủa gì anh, tôi chỉ muốn nhắc anh thay đổi cách dùng từ thôi. Thay vì thượng đẳng hạ đẳng thì còn cấp cao - cấp thấp, trình độ cao - trình độ thấp,... Vậy thôi",0,0
2354,Đó tụi bay phải thấy may mắn vì sinh ra ở nước an bình ôn hoà như vn bớt khát nước với tự nhục đi,0,2
2355,Việt kiều giờ mất giá vkl,0,1
2356,"Con này xưa giờ ở quê đầy mà, mới mẻ gì đâu. Cuối 90 đầu 2000 mình về quê, ra bãi cỏ đầy luôn. Cả hồi bọ xít hút máu cũng vậy, nó cũng ko có gì mới mẻ cả.",0,0
2357,"cầm 10 tỷ đem lên đây khoe thì sure là éo thằng nào dám nói bạn lười đâu, chỉ có xin cạc thôi",0,1
2358,"Điểm chung cầu đi bộ ở vn là đều vắng như chùa ba đanh =]] Còn cái cầu này thằng mikazuki làm nối cái 2 khu của nó nằm 2 bên đường, chủ yếu để khách sống ảo chứ có phải để dân đi đâu mà lều báo giật tít",0,1
2359,Có tiền mà éo biết nhân tài sản lên là dở rồi,0,1
2360,Đánh giá chính xác thật chứ không như mấy cái bọn làm thuê nói láo.,0,0
2361,"Cuộc đời mà éo biết thế nào được mà mấy ông cứ phải mặc định 25 tuổi có cái nọ,30 tuổi làm cái kia ??",0,1
2362,1 trong những thằng đó đang làm tổng thống,0,0
2363,"Tây nào tống con ra ngoài đường vậy fence? Là tụi nó muốn sống riêng thì nó ra và bố mẹ nó thấy đó là chuyện hết sức bình thường. Vì bố mẹ nó cũng thế chứ không ai bảo ""mày 18t rồi cút"" cả.",0,0
2364,"Cái khác ko nói, tôi đang bảo vụ cả kỳ dạy 3,4 buổi đó, tôi khá tin tưởng là ko có giáo viên nào vô trách nhiệm như vậy mà tồn tại dc, mấy thằng học sinh hay chém gió quá đà lắm. Tôi học trường bôi đen ra dc hơn chục năm rồi, lạ cái d' gì",0,1
